character_name,url,gender
Mondo (Earth-616),https://marvel.fandom.com/wiki/Mondo_(Earth-616),Male
Monkey Joe (Earth-616),https://marvel.fandom.com/wiki/Monkey_Joe_(Earth-616),Male
Monstra (Earth-616),https://marvel.fandom.com/wiki/Monstra_(Earth-616),Female
Moon-Boy (Earth-78411),https://marvel.fandom.com/wiki/Moon-Boy_(Earth-78411),Male
Morg (Earth-616),https://marvel.fandom.com/wiki/Morg_(Earth-616),Male
Morris Bench (Earth-616),https://marvel.fandom.com/wiki/Morris_Bench_(Earth-616),Male
Mortimer Everett (Earth-616),https://marvel.fandom.com/wiki/Mortimer_Everett_(Earth-616),Male
Mortimer Norris (Earth-616),https://marvel.fandom.com/wiki/Mortimer_Norris_(Earth-616),Male
Mosha (Earth-616),https://marvel.fandom.com/wiki/Mosha_(Earth-616),Female
Mountjoy (Earth-1191),https://marvel.fandom.com/wiki/Mountjoy_(Earth-1191),Male
Mowfus (Earth-616),https://marvel.fandom.com/wiki/Mowfus_(Earth-616),Male
Mzungu (Earth-616),https://marvel.fandom.com/wiki/Mzungu_(Earth-616),Male
N'Kano (Earth-616),https://marvel.fandom.com/wiki/N%27Kano_(Earth-616),Male
N'Kantu (Earth-616),https://marvel.fandom.com/wiki/N%27Kantu_(Earth-616),Male
N'zyr (Earth-616),https://marvel.fandom.com/wiki/N%27zyr_(Earth-616),Female
Nadia Dornova (Earth-616),https://marvel.fandom.com/wiki/Nadia_Dornova_(Earth-616),Female
Namor McKenzie (Earth-616),https://marvel.fandom.com/wiki/Namor_McKenzie_(Earth-616),Male
Namora (Earth-2189),https://marvel.fandom.com/wiki/Namora_(Earth-2189),Female
Namorita Prentiss (Earth-616),https://marvel.fandom.com/wiki/Namorita_Prentiss_(Earth-616),Female
Naomi Kale (Earth-616),https://marvel.fandom.com/wiki/Naomi_Kale_(Earth-616),Female
Narya (Earth-616),https://marvel.fandom.com/wiki/Narya_(Earth-616),Female
Nathan Dolly (Earth-616),https://marvel.fandom.com/wiki/Nathan_Dolly_(Earth-616),Male
Nathan Lubensky (Earth-616),https://marvel.fandom.com/wiki/Nathan_Lubensky_(Earth-616),Male
Nathaniel Bumpo (Earth-616),https://marvel.fandom.com/wiki/Nathaniel_Bumpo_(Earth-616),Male
Nathaniel Grey (Earth-295),https://marvel.fandom.com/wiki/Nathaniel_Grey_(Earth-295),Male
Navid Hashim (Earth-616),https://marvel.fandom.com/wiki/Navid_Hashim_(Earth-616),Male
Nebulos (Earth-616),https://marvel.fandom.com/wiki/Nebulos_(Earth-616),Male
Neena Thurman (Earth-616),https://marvel.fandom.com/wiki/Neena_Thurman_(Earth-616),Female
Neil Donaldson (Earth-616),https://marvel.fandom.com/wiki/Neil_Donaldson_(Earth-616),Male
Neil Shelton (Earth-616),https://marvel.fandom.com/wiki/Neil_Shelton_(Earth-616),Male
Nelson Frank (Earth-616),https://marvel.fandom.com/wiki/Nelson_Frank_(Earth-616),Male
Nemesis (Earth-295),https://marvel.fandom.com/wiki/Nemesis_(Earth-295),Male
Neosaurus (Earth-616),https://marvel.fandom.com/wiki/Neosaurus_(Earth-616),Male
Neutron (Imperial Guard) (Earth-616),https://marvel.fandom.com/wiki/Neutron_(Imperial_Guard)_(Earth-616),Male
Nicholas Gleason (Earth-616),https://marvel.fandom.com/wiki/Nicholas_Gleason_(Earth-616),Male
Nicholas Grossman (Earth-616),https://marvel.fandom.com/wiki/Nicholas_Grossman_(Earth-616),Male
Nicholas Katzenberg (Earth-616),https://marvel.fandom.com/wiki/Nicholas_Katzenberg_(Earth-616),Male
"Nicholas Lewis, Sr. (Earth-616)","https://marvel.fandom.com/wiki/Nicholas_Lewis,_Sr._(Earth-616)",
Nicholas Scratch (Earth-616),https://marvel.fandom.com/wiki/Nicholas_Scratch_(Earth-616),Male
Nico Minoru (Earth-616),https://marvel.fandom.com/wiki/Nico_Minoru_(Earth-616),Female
Niels (Earth-616),https://marvel.fandom.com/wiki/Niels_(Earth-616),Male
Nigel Higgins (Earth-616),https://marvel.fandom.com/wiki/Nigel_Higgins_(Earth-616),Male
Nightside (Earth-616),https://marvel.fandom.com/wiki/Nightside_(Earth-616),Female
Nikolai Krylenko (Earth-616),https://marvel.fandom.com/wiki/Nikolai_Krylenko_(Earth-616),Male
Nils Styger (Earth-616),https://marvel.fandom.com/wiki/Nils_Styger_(Earth-616),Male
Nimrod (Vampire) (Earth-616),https://marvel.fandom.com/wiki/Nimrod_(Vampire)_(Earth-616),Male
Nocturne (Earth-616),https://marvel.fandom.com/wiki/Nocturne_(Earth-616),Male
Noriko Ashida (Earth-616),https://marvel.fandom.com/wiki/Noriko_Ashida_(Earth-616),Female
Norman Harrison (Earth-616),https://marvel.fandom.com/wiki/Norman_Harrison_(Earth-616),Male
Nuada (Earth-616),https://marvel.fandom.com/wiki/Nuada_(Earth-616),Male
Number Nine (Earth-616),https://marvel.fandom.com/wiki/Number_Nine_(Earth-616),Female
Nyko Halfghanaghan (Earth-616),https://marvel.fandom.com/wiki/Nyko_Halfghanaghan_(Earth-616),Male
O.Z. Chase (Earth-616),https://marvel.fandom.com/wiki/O.Z._Chase_(Earth-616),Male
Occulus (Earth-616),https://marvel.fandom.com/wiki/Occulus_(Earth-616),Male
Ogun (Ninja) (Earth-616),https://marvel.fandom.com/wiki/Ogun_(Ninja)_(Earth-616),Male
Omega (Android) (Earth-616),https://marvel.fandom.com/wiki/Omega_(Android)_(Earth-616),Male
Orb (Mercenary) (Earth-616),https://marvel.fandom.com/wiki/Orb_(Mercenary)_(Earth-616),Male
Orka (Earth-616),https://marvel.fandom.com/wiki/Orka_(Earth-616),Male
Orlando Furio (Earth-616),https://marvel.fandom.com/wiki/Orlando_Furio_(Earth-616),Male
Ororo Munroe (Earth-616),https://marvel.fandom.com/wiki/Ororo_Munroe_(Earth-616),Female
Ororo Munroe (Earth-1610),https://marvel.fandom.com/wiki/Ororo_Munroe_(Earth-1610),Female
Ororo Munroe (Earth-30847),https://marvel.fandom.com/wiki/Ororo_Munroe_(Earth-30847),Female
Ororo Munroe (Earth-50701),https://marvel.fandom.com/wiki/Ororo_Munroe_(Earth-50701),Female
Orphan-Maker (Peter) (Earth-616),https://marvel.fandom.com/wiki/Orphan-Maker_(Peter)_(Earth-616),Male
Owen Reece (Earth-616),https://marvel.fandom.com/wiki/Owen_Reece_(Earth-616),Male
Oyakata (Earth-616),https://marvel.fandom.com/wiki/Oyakata_(Earth-616),Male
Paddy O'Hanlon (Earth-616),https://marvel.fandom.com/wiki/Paddy_O%27Hanlon_(Earth-616),Male
Paibok (Earth-616),https://marvel.fandom.com/wiki/Paibok_(Earth-616),Male
Parker Robbins (Earth-616),https://marvel.fandom.com/wiki/Parker_Robbins_(Earth-616),Male
Pascal Horta (Earth-616),https://marvel.fandom.com/wiki/Pascal_Horta_(Earth-616),Male
Patrick Carney (Earth-616),https://marvel.fandom.com/wiki/Patrick_Carney_(Earth-616),Male
Patrick Mulligan (Earth-616),https://marvel.fandom.com/wiki/Patrick_Mulligan_(Earth-616),Male
Paul Hark (Earth-616),https://marvel.fandom.com/wiki/Paul_Hark_(Earth-616),Male
Paul Provenzano (Earth-616),https://marvel.fandom.com/wiki/Paul_Provenzano_(Earth-616),Male
Pavel Plotnick (Earth-616),https://marvel.fandom.com/wiki/Pavel_Plotnick_(Earth-616),Male
Pele (Earth-616),https://marvel.fandom.com/wiki/Pele_(Earth-616),Female
Percival of Scandia (Earth-616),https://marvel.fandom.com/wiki/Percival_of_Scandia_(Earth-616),Male
Percival Pinkerton (Earth-616),https://marvel.fandom.com/wiki/Percival_Pinkerton_(Earth-616),Male
Percy & Barton Grimes (Earth-616),https://marvel.fandom.com/wiki/Percy_%26_Barton_Grimes_(Earth-616),Male
Perry Webb (Earth-616),https://marvel.fandom.com/wiki/Perry_Webb_(Earth-616),Male
Perun (Earth-616),https://marvel.fandom.com/wiki/Perun_(Earth-616),Male
Peter Brand (Earth-616),https://marvel.fandom.com/wiki/Peter_Brand_(Earth-616),Male
Peter Noble (Earth-616),https://marvel.fandom.com/wiki/Peter_Noble_(Earth-616),Male
Peter van Zante (Earth-616),https://marvel.fandom.com/wiki/Peter_van_Zante_(Earth-616),Male
Petra (Earth-616),https://marvel.fandom.com/wiki/Petra_(Earth-616),Female
Phaedra (Earth-616),https://marvel.fandom.com/wiki/Phaedra_(Earth-616),Female
Philadelphia Filly (Earth-616),https://marvel.fandom.com/wiki/Philadelphia_Filly_(Earth-616),Female
Philip Javert (Earth-921),https://marvel.fandom.com/wiki/Philip_Javert_(Earth-921),Male
Philip Wing (Earth-616),https://marvel.fandom.com/wiki/Philip_Wing_(Earth-616),Male
Philippa Sontag (Earth-616),https://marvel.fandom.com/wiki/Philippa_Sontag_(Earth-616),Female
Phillip Urich (Earth-616),https://marvel.fandom.com/wiki/Phillip_Urich_(Earth-616),Male
Phineous Umbridge (Earth-616),https://marvel.fandom.com/wiki/Phineous_Umbridge_(Earth-616),Male
Phyla-Vell (Earth-616),https://marvel.fandom.com/wiki/Phyla-Vell_(Earth-616),Female
Pico Halfghanaghan (Earth-616),https://marvel.fandom.com/wiki/Pico_Halfghanaghan_(Earth-616),Male
Pierre Fresson (Earth-616),https://marvel.fandom.com/wiki/Pierre_Fresson_(Earth-616),Male
Pierre Truffaut (Earth-616),https://marvel.fandom.com/wiki/Pierre_Truffaut_(Earth-616),Male
Piet Voorhees (Earth-616),https://marvel.fandom.com/wiki/Piet_Voorhees_(Earth-616),Male
Pietro Lensherr (Earth-1610),https://marvel.fandom.com/wiki/Pietro_Lensherr_(Earth-1610),Male
Pietro Maximoff (Earth-295),https://marvel.fandom.com/wiki/Pietro_Maximoff_(Earth-295),Male
Pink Lady (Earth-616),https://marvel.fandom.com/wiki/Pink_Lady_(Earth-616),Female
Piotr Rasputin (Earth-616),https://marvel.fandom.com/wiki/Piotr_Rasputin_(Earth-616),Male
Piotr Rasputin (Earth-1610),https://marvel.fandom.com/wiki/Piotr_Rasputin_(Earth-1610),Male
Pip Gofern (Earth-616),https://marvel.fandom.com/wiki/Pip_Gofern_(Earth-616),Male
Piper (Morlock) (Earth-616),https://marvel.fandom.com/wiki/Piper_(Morlock)_(Earth-616),Male
Piper (Savage Land Mutate) (Earth-616),https://marvel.fandom.com/wiki/Piper_(Savage_Land_Mutate)_(Earth-616),Male
Piper Dali (Earth-616),https://marvel.fandom.com/wiki/Piper_Dali_(Earth-616),Female
Piranha (Earth-616),https://marvel.fandom.com/wiki/Piranha_(Earth-616),Female
Pitiful One (Earth-616),https://marvel.fandom.com/wiki/Pitiful_One_(Earth-616),Male
Pixie (Eternal) (Earth-616),https://marvel.fandom.com/wiki/Pixie_(Eternal)_(Earth-616),Female
Plague (Earth-616),https://marvel.fandom.com/wiki/Plague_(Earth-616),Female
Plazm (Earth-616),https://marvel.fandom.com/wiki/Plazm_(Earth-616),Male
Plokta (Earth-616),https://marvel.fandom.com/wiki/Plokta_(Earth-616),Male
Postman (David) (Earth-616),https://marvel.fandom.com/wiki/Postman_(David)_(Earth-616),Male
Pretty Boy (Earth-616),https://marvel.fandom.com/wiki/Pretty_Boy_(Earth-616),Male
Priscilla Ironwood (Earth-616),https://marvel.fandom.com/wiki/Priscilla_Ironwood_(Earth-616),Female
Priscilla Lyons (Earth-616),https://marvel.fandom.com/wiki/Priscilla_Lyons_(Earth-616),Female
Prism (Robbie) (Earth-616),https://marvel.fandom.com/wiki/Prism_(Robbie)_(Earth-616),Male
Puff (Earth-616),https://marvel.fandom.com/wiki/Puff_(Earth-616),Female
Pusher Man (Earth-616),https://marvel.fandom.com/wiki/Pusher_Man_(Earth-616),Male
Pyro (Earth-1610),https://marvel.fandom.com/wiki/Pyro_(Earth-1610),Male
Quincy Marrow (Earth-616),https://marvel.fandom.com/wiki/Quincy_Marrow_(Earth-616),Male
Quincy McIver (Earth-616),https://marvel.fandom.com/wiki/Quincy_McIver_(Earth-616),Male
R'Kin (Earth-616),https://marvel.fandom.com/wiki/R%27Kin_(Earth-616),Male
Rachel Argosy (Earth-616),https://marvel.fandom.com/wiki/Rachel_Argosy_(Earth-616),Female
Rachel Leighton (Earth-616),https://marvel.fandom.com/wiki/Rachel_Leighton_(Earth-616),Female
Rachel Summers (Earth-811),https://marvel.fandom.com/wiki/Rachel_Summers_(Earth-811),Female
Rafael Carago (Earth-616),https://marvel.fandom.com/wiki/Rafael_Carago_(Earth-616),Male
Ragnarok (Earth-616),https://marvel.fandom.com/wiki/Ragnarok_(Earth-616),Male
Rahne Sinclair (Earth-616),https://marvel.fandom.com/wiki/Rahne_Sinclair_(Earth-616),Female
Ral Dorn (Earth-616),https://marvel.fandom.com/wiki/Ral_Dorn_(Earth-616),Male
Ramrod (Cyborg) (Earth-616),https://marvel.fandom.com/wiki/Ramrod_(Cyborg)_(Earth-616),Male
Randall Spector (Earth-616),https://marvel.fandom.com/wiki/Randall_Spector_(Earth-616),Male
Randolph Robertson (Earth-616),https://marvel.fandom.com/wiki/Randolph_Robertson_(Earth-616),Male
Raniero Drago (Earth-616),https://marvel.fandom.com/wiki/Raniero_Drago_(Earth-616),Male
Raymond Dawson (Earth-616),https://marvel.fandom.com/wiki/Raymond_Dawson_(Earth-616),Male
Raza Longknife (Earth-616),https://marvel.fandom.com/wiki/Raza_Longknife_(Earth-616),Male
Reaper (Demon) (Earth-616),https://marvel.fandom.com/wiki/Reaper_(Demon)_(Earth-616),Male
Red Shift (Earth-616),https://marvel.fandom.com/wiki/Red_Shift_(Earth-616),Male
Redford Raven (Earth-616),https://marvel.fandom.com/wiki/Redford_Raven_(Earth-616),Male
Regan Wyngarde (Earth-616),https://marvel.fandom.com/wiki/Regan_Wyngarde_(Earth-616),Female
Regina Morgan (Earth-982),https://marvel.fandom.com/wiki/Regina_Morgan_(Earth-982),Female
Reginald Mantz (Earth-616),https://marvel.fandom.com/wiki/Reginald_Mantz_(Earth-616),Male
Reilly Tyne (Earth-982),https://marvel.fandom.com/wiki/Reilly_Tyne_(Earth-982),Male
Remy LeBeau (Earth-616),https://marvel.fandom.com/wiki/Remy_LeBeau_(Earth-616),Male
Remy LeBeau (Earth-1610),https://marvel.fandom.com/wiki/Remy_LeBeau_(Earth-1610),Male
Renée Deladier (Earth-616),https://marvel.fandom.com/wiki/Ren%C3%A9e_Deladier_(Earth-616),Female
Rex Randolph (Earth-616),https://marvel.fandom.com/wiki/Rex_Randolph_(Earth-616),Male
Rex Strickland (Earth-616),https://marvel.fandom.com/wiki/Rex_Strickland_(Earth-616),Male
Reynard Slinker (Earth-616),https://marvel.fandom.com/wiki/Reynard_Slinker_(Earth-616),Male
Rhino (Earth-1610),https://marvel.fandom.com/wiki/Rhino_(Earth-1610),Male
Rhino (Kraven) (Earth-616),https://marvel.fandom.com/wiki/Rhino_(Kraven)_(Earth-616),Male
Richard Deacon (Earth-616),https://marvel.fandom.com/wiki/Richard_Deacon_(Earth-616),Male
Richard Dennison (Earth-616),https://marvel.fandom.com/wiki/Richard_Dennison_(Earth-616),Male
Richard Gilmore (Earth-616),https://marvel.fandom.com/wiki/Richard_Gilmore_(Earth-616),Male
Richard Jones (Earth-616),https://marvel.fandom.com/wiki/Richard_Jones_(Earth-616),Male
Richard Raleigh (Earth-616),https://marvel.fandom.com/wiki/Richard_Raleigh_(Earth-616),Male
Richard Rider (Earth-616),https://marvel.fandom.com/wiki/Richard_Rider_(Earth-616),Male
Richard Rider (Earth-30847),https://marvel.fandom.com/wiki/Richard_Rider_(Earth-30847),Male
Richard von Burian (Earth-616),https://marvel.fandom.com/wiki/Richard_von_Burian_(Earth-616),Male
Ricky Gibson (Earth-1610),https://marvel.fandom.com/wiki/Ricky_Gibson_(Earth-1610),Male
Rieg Davan (Earth-616),https://marvel.fandom.com/wiki/Rieg_Davan_(Earth-616),Male
Rina Logan (Earth-982),https://marvel.fandom.com/wiki/Rina_Logan_(Earth-982),Female
Rina Patel (Earth-616),https://marvel.fandom.com/wiki/Rina_Patel_(Earth-616),Female
Ringo Kid (Earth-616),https://marvel.fandom.com/wiki/Ringo_Kid_(Earth-616),Male
Rita DeMara (Earth-616),https://marvel.fandom.com/wiki/Rita_DeMara_(Earth-616),Female
Rita Wayword (Earth-616),https://marvel.fandom.com/wiki/Rita_Wayword_(Earth-616),Female
River Verys (Earth-616),https://marvel.fandom.com/wiki/River_Verys_(Earth-616),Male
Robbie Rodriguez (Earth-616),https://marvel.fandom.com/wiki/Robbie_Rodriguez_(Earth-616),Male
Robert Baldwin (Earth-616),https://marvel.fandom.com/wiki/Robert_Baldwin_(Earth-616),Male
Robert Baxter (Earth-616),https://marvel.fandom.com/wiki/Robert_Baxter_(Earth-616),Male
Robert Drake (Earth-616),https://marvel.fandom.com/wiki/Robert_Drake_(Earth-616),Male
Robert Drake (Earth-1610),https://marvel.fandom.com/wiki/Robert_Drake_(Earth-1610),Male
Robert Foster (Earth-616),https://marvel.fandom.com/wiki/Robert_Foster_(Earth-616),Male
Robert Frank (Earth-616),https://marvel.fandom.com/wiki/Robert_Frank_(Earth-616),Male
Robert Frank Jr. (Earth-616),https://marvel.fandom.com/wiki/Robert_Frank_Jr._(Earth-616),Male
Robert Herman (Earth-616),https://marvel.fandom.com/wiki/Robert_Herman_(Earth-616),Male
Robert Hunter (Earth-616),https://marvel.fandom.com/wiki/Robert_Hunter_(Earth-616),Male
Robert Markham (Earth-616),https://marvel.fandom.com/wiki/Robert_Markham_(Earth-616),Male
Robert Paine (Earth-616),https://marvel.fandom.com/wiki/Robert_Paine_(Earth-616),Male
Robert Ralston (Earth-616),https://marvel.fandom.com/wiki/Robert_Ralston_(Earth-616),Male
Robert Strong (Earth-616),https://marvel.fandom.com/wiki/Robert_Strong_(Earth-616),Male
Roberto Reyes (Earth-616),https://marvel.fandom.com/wiki/Roberto_Reyes_(Earth-616),Male
Roberto Velasquez (Earth-616),https://marvel.fandom.com/wiki/Roberto_Velasquez_(Earth-616),Male
Robin Braxton (Earth-616),https://marvel.fandom.com/wiki/Robin_Braxton_(Earth-616),Female
Roco-Bai (Earth-616),https://marvel.fandom.com/wiki/Roco-Bai_(Earth-616),Male
Roger Aubrey (Earth-616),https://marvel.fandom.com/wiki/Roger_Aubrey_(Earth-616),Male
Roger Brokeridge (Earth-616),https://marvel.fandom.com/wiki/Roger_Brokeridge_(Earth-616),Male
Roger Norvell (Earth-616),https://marvel.fandom.com/wiki/Roger_Norvell_(Earth-616),Male
Roland Burroughs (Earth-616),https://marvel.fandom.com/wiki/Roland_Burroughs_(Earth-616),Male
Roland Rayburn (Earth-616),https://marvel.fandom.com/wiki/Roland_Rayburn_(Earth-616),Male
Roscoe Simons (Earth-616),https://marvel.fandom.com/wiki/Roscoe_Simons_(Earth-616),Male
Roscoe Sweeney (Earth-616),https://marvel.fandom.com/wiki/Roscoe_Sweeney_(Earth-616),Male
Roughouse (Earth-616),https://marvel.fandom.com/wiki/Roughouse_(Earth-616),Male
Roxanne Simpson (Earth-616),https://marvel.fandom.com/wiki/Roxanne_Simpson_(Earth-616),Female
Roy Chambers (Earth-616),https://marvel.fandom.com/wiki/Roy_Chambers_(Earth-616),Male
Ruby Summers (Earth-1191),https://marvel.fandom.com/wiki/Ruby_Summers_(Earth-1191),Female
Rumiko Fujikawa (Earth-616),https://marvel.fandom.com/wiki/Rumiko_Fujikawa_(Earth-616),Female
Rumor (WWII) (Earth-616),https://marvel.fandom.com/wiki/Rumor_(WWII)_(Earth-616),Male
Ruriko Tsumura (Earth-616),https://marvel.fandom.com/wiki/Ruriko_Tsumura_(Earth-616),Female
Russell Broxtel (Earth-616),https://marvel.fandom.com/wiki/Russell_Broxtel_(Earth-616),Male
Russell Collins (Earth-616),https://marvel.fandom.com/wiki/Russell_Collins_(Earth-616),Male
Ruth Aldine (Earth-616),https://marvel.fandom.com/wiki/Ruth_Aldine_(Earth-616),Female
Ruth Bat-Seraph (Earth-616),https://marvel.fandom.com/wiki/Ruth_Bat-Seraph_(Earth-616),Female
Rūna (Earth-616),https://marvel.fandom.com/wiki/R%C5%ABna_(Earth-616),Female
S'Bak (Earth-616),https://marvel.fandom.com/wiki/S%27Bak_(Earth-616),Female
S'Byll (Earth-616),https://marvel.fandom.com/wiki/S%27Byll_(Earth-616),Female
S'ym (Earth-616),https://marvel.fandom.com/wiki/S%27ym_(Earth-616),Male
S.H.I.V.A. (Earth-616),https://marvel.fandom.com/wiki/S.H.I.V.A._(Earth-616),
Sack (Earth-616),https://marvel.fandom.com/wiki/Sack_(Earth-616),Male
Saint (Dog) (Earth-616),https://marvel.fandom.com/wiki/Saint_(Dog)_(Earth-616),Male
Saint Anna (Anna) (Earth-616),https://marvel.fandom.com/wiki/Saint_Anna_(Anna)_(Earth-616),Female
Saint Cyrus Leviticus (Earth-616),https://marvel.fandom.com/wiki/Saint_Cyrus_Leviticus_(Earth-616),Male
Saint Elmo (Earth-616),https://marvel.fandom.com/wiki/Saint_Elmo_(Earth-616),Male
Sally Avril (Earth-616),https://marvel.fandom.com/wiki/Sally_Avril_(Earth-616),Female
Sally Blevins (Earth-616),https://marvel.fandom.com/wiki/Sally_Blevins_(Earth-616),Female
Samantha Dunbar (Heroes Reborn) (Earth-616),https://marvel.fandom.com/wiki/Samantha_Dunbar_(Heroes_Reborn)_(Earth-616),Female
Samuel Alexander (Earth-616),https://marvel.fandom.com/wiki/Samuel_Alexander_(Earth-616),Male
Samuel Barone (Earth-616),https://marvel.fandom.com/wiki/Samuel_Barone_(Earth-616),Male
Samuel Guthrie (Earth-616),https://marvel.fandom.com/wiki/Samuel_Guthrie_(Earth-616),Male
Samuel Paré (Earth-616),https://marvel.fandom.com/wiki/Samuel_Par%C3%A9_(Earth-616),Male
"Samuel Silke, Jr. (Earth-616)","https://marvel.fandom.com/wiki/Samuel_Silke,_Jr._(Earth-616)",
Samuel Smith (Earth-616),https://marvel.fandom.com/wiki/Samuel_Smith_(Earth-616),Male
Samuel Wilson (Earth-616),https://marvel.fandom.com/wiki/Samuel_Wilson_(Earth-616),Male
Sandu (Earth-616),https://marvel.fandom.com/wiki/Sandu_(Earth-616),Male
Santo Vaccarro (Earth-616),https://marvel.fandom.com/wiki/Santo_Vaccarro_(Earth-616),Male
Sapphire Styx (Earth-616),https://marvel.fandom.com/wiki/Sapphire_Styx_(Earth-616),Female
Sarah Ryall (Earth-616),https://marvel.fandom.com/wiki/Sarah_Ryall_(Earth-616),Female
Sasha Martin (Earth-616),https://marvel.fandom.com/wiki/Sasha_Martin_(Earth-616),Female
